lemma,pos,ner
the,DT,O
idea,NNS,O
of,IN,O
my,PRP$,O
friend,NN,O
Watson,NNP,PERSON
",",",",O
though,IN,O
limit,VBN,O
",",",",O
be,VBP,O
exceedingly,RB,O
pertinacious,JJ,O
.,.,O
for,IN,O
a,DT,O
long,JJ,O
time,NN,O
he,PRP,O
have,VBZ,O
worry,VBN,O
I,PRP,O
to,TO,O
write,VB,O
a,DT,O
experience,NN,O
of,IN,O
my,PRP$,O
own,JJ,O
.,.,O
perhaps,RB,O
I,PRP,O
have,VBP,O
rather,RB,O
invite,VBN,O
this,DT,O
persecution,NN,O
",",",",O
since,IN,O
I,PRP,O
have,VBP,O
often,RB,O
have,VBN,O
occasion,NN,O
to,TO,O
point,VB,O
out,RP,O
to,IN,O
he,PRP,O
how,WRB,O
superficial,JJ,O
be,VBP,O
he,PRP$,O
own,JJ,O
account,NNS,O
and,CC,O
to,TO,O
accuse,VB,O
he,PRP,O
of,IN,O
pander,VBG,O
to,IN,O
popular,JJ,O
taste,NN,O
instead,RB,O
of,IN,O
confine,VBG,O
himself,PRP,O
rigidly,RB,O
to,IN,O
fact,NNS,O
and,CC,O
figure,NNS,O
.,.,O
"""",``,O
try,VB,O
it,PRP,O
yourself,PRP,O
",",",",O
Holmes,NNP,PERSON
!,.,O
"""",'',O
he,PRP,O
have,VBZ,O
retort,VBN,O
",",",",O
and,CC,O
I,PRP,O
be,VBP,O
compel,VBN,O
to,TO,O
admit,VB,O
that,IN,O
",",",",O
have,VBG,O
take,VBN,O
my,PRP$,O
pen,NN,O
in,IN,O
my,PRP$,O
hand,NN,O
",",",",O
I,PRP,O
do,VBP,O
begin,VB,O
to,TO,O
realize,VB,O
that,IN,O
the,DT,O
matter,NN,O
must,MD,O
be,VB,O
present,VBN,O
in,IN,O
such,PDT,O
a,DT,O
way,NN,O
as,IN,O
may,MD,O
interest,VB,O
the,DT,O
reader,NN,O
.,.,O
the,DT,O
follow,VBG,O
case,NN,O
can,MD,O
hardly,RB,O
fail,VB,O
to,TO,O
do,VB,O
so,RB,O
",",",",O
as,IN,O
it,PRP,O
be,VBZ,O
among,IN,O
the,DT,O
strangest,JJS,O
happening,NNS,O
in,IN,O
my,PRP$,O
collection,NN,O
",",",",O
though,IN,O
it,PRP,O
chance,VBD,O
that,IN,O
Watson,NNP,PERSON
have,VBD,O
no,DT,O
note,NN,O
of,IN,O
it,PRP,O
in,IN,O
he,PRP$,O
collection,NN,O
.,.,O
speak,VBG,O
of,IN,O
my,PRP$,O
old,JJ,O
friend,NN,O
and,CC,O
biographer,NN,O
",",",",O
I,PRP,O
would,MD,O
take,VB,O
this,DT,O
opportunity,NN,O
to,TO,O
remark,VB,O
that,IN,O
if,IN,O
I,PRP,O
burden,VBP,O
myself,PRP,O
with,IN,O
a,DT,O
companion,NN,O
in,IN,O
my,PRP$,O
various,JJ,O
little,JJ,O
inquiry,NNS,O
it,PRP,O
be,VBZ,O
not,RB,O
do,VBN,O
out,IN,O
of,IN,O
sentiment,NN,O
or,CC,O
caprice,NN,O
",",",",O
but,CC,O
it,PRP,O
be,VBZ,O
that,IN,O
Watson,NNP,PERSON
have,VBZ,O
some,DT,O
remarkable,JJ,O
characteristic,NNS,O
of,IN,O
he,PRP$,O
own,JJ,O
to,TO,O
which,WDT,O
in,IN,O
he,PRP$,O
modesty,NN,O
he,PRP,O
have,VBZ,O
give,VBN,O
small,JJ,O
attention,NN,O
amid,IN,O
he,PRP$,O
exaggerated,JJ,O
estimate,NNS,O
of,IN,O
my,PRP$,O
own,JJ,O
performance,NNS,O
.,.,O
a,DT,O
confederate,NN,O
who,WP,O
foresee,VBZ,O
you,PRP$,O
conclusion,NNS,O
and,CC,O
course,NN,O
of,IN,O
action,NN,O
be,VBZ,O
always,RB,O
dangerous,JJ,O
",",",",O
but,CC,O
one,CD,O
to,IN,O
whom,WP,O
each,DT,O
development,NN,O
come,VBZ,O
as,IN,O
a,DT,O
perpetual,JJ,O
surprise,NN,O
",",",",O
and,CC,O
to,TO,O
whom,WP,O
the,DT,O
future,NN,O
be,VBZ,O
always,RB,O
a,DT,O
closed,JJ,O
book,NN,O
",",",",O
be,VBZ,O
indeed,RB,O
a,DT,O
ideal,JJ,O
helpmate,NN,O
.,.,O
I,PRP,O
find,VBP,O
from,IN,O
my,PRP$,O
notebook,NN,O
that,IN,O
it,PRP,O
be,VBD,O
in,IN,O
January,NNP,DATE
",",",",DATE
1903,CD,DATE
",",",",O
just,RB,O
after,IN,O
the,DT,O
conclusion,NN,O
of,IN,O
the,DT,O
Boer,NNP,MISC
War,NNP,MISC
",",",",O
that,IN,O
I,PRP,O
have,VBD,O
my,PRP$,O
visit,NN,O
from,IN,O
Mr.,NNP,PERSON
James,NNP,PERSON
M.,NNP,PERSON
Dodd,NNP,PERSON
",",",",O
a,DT,O
big,JJ,O
",",",",O
fresh,JJ,O
",",",",O
sunburned,JJ,O
",",",",O
upstanding,JJ,O
Briton,NNP,MISC
.,.,O
the,DT,O
good,JJ,O
Watson,NNP,PERSON
have,VBD,O
at,IN,O
that,DT,O
time,NN,O
desert,VBD,O
I,PRP,O
for,IN,O
a,DT,O
wife,NN,O
",",",",O
the,DT,O
only,JJ,O
selfish,JJ,O
action,NN,O
which,WDT,O
I,PRP,O
can,MD,O
recall,VB,O
in,IN,O
we,PRP$,O
association,NN,O
.,.,O
I,PRP,O
be,VBD,O
alone,RB,O
.,.,O
it,PRP,O
be,VBZ,O
my,PRP$,O
habit,NN,O
to,TO,O
sit,VB,O
with,IN,O
my,PRP$,O
back,NN,O
to,IN,O
the,DT,O
window,NN,O
and,CC,O
to,TO,O
place,VB,O
my,PRP$,O
visitor,NNS,O
in,IN,O
the,DT,O
opposite,JJ,O
chair,NN,O
",",",",O
where,WRB,O
the,DT,O
light,NN,O
fall,VBZ,O
full,JJ,O
upon,IN,O
they,PRP,O
.,.,O
Mr.,NNP,PERSON
James,NNP,PERSON
M.,NNP,PERSON
Dodd,NNP,PERSON
seem,VBD,O
somewhat,RB,O
at,IN,O
a,DT,O
loss,NN,O
how,WRB,O
to,TO,O
begin,VB,O
the,DT,O
interview,NN,O
.,.,O
I,PRP,O
do,VBD,O
not,RB,O
attempt,VB,O
to,TO,O
help,VB,O
he,PRP,O
",",",",O
for,IN,O
he,PRP$,O
silence,NN,O
give,VBD,O
I,PRP,O
more,JJR,O
time,NN,O
for,IN,O
observation,NN,O
.,.,O
I,PRP,O
have,VBP,O
find,VBN,O
it,PRP,O
wise,JJ,O
to,TO,O
impress,VB,O
client,NNS,O
with,IN,O
a,DT,O
sense,NN,O
of,IN,O
power,NN,O
",",",",O
and,CC,O
so,RB,O
I,PRP,O
give,VBD,O
he,PRP,O
some,DT,O
of,IN,O
my,PRP$,O
conclusion,NNS,O
.,.,O
"""",``,O
from,IN,O
South,NNP,LOCATION
Africa,NNP,LOCATION
",",",",O
sir,NNP,O
",",",",O
I,PRP,O
perceive,VBP,O
.,.,O
"""",'',O
"""",``,O
yes,UH,O
",",",",O
sir,NN,O
",",",",O
"""",'',O
he,PRP,O
answer,VBD,O
",",",",O
with,IN,O
some,DT,O
surprise,NN,O
.,.,O
"""",``,O
Imperial,NNP,O
Yeomanry,NNP,O
",",",",O
I,PRP,O
fancy,VBP,O
.,.,O
"""",'',O
"""",``,O
exactly,RB,O
.,.,O
"""",'',O
"""",``,O
Middlesex,NNP,LOCATION
Corps,NNP,ORGANIZATION
",",",",O
no,DT,O
doubt,NN,O
.,.,O
"""",'',O
"""",``,O
that,DT,O
be,VBZ,O
so,RB,O
.,.,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
you,PRP,O
be,VBP,O
a,DT,O
wizard,NN,O
.,.,O
"""",``,O
I,PRP,O
smile,VBD,O
at,IN,O
he,PRP$,O
bewilder,VBN,O
expression,NN,O
.,.,O
"""",'',O
when,WRB,O
a,DT,O
gentleman,NN,O
of,IN,O
virile,JJ,O
appearance,NN,O
enter,VBZ,O
my,PRP$,O
room,NN,O
with,IN,O
such,JJ,O
tan,NN,O
upon,IN,O
he,PRP$,O
face,NN,O
as,IN,O
a,DT,O
English,NNP,MISC
sun,NN,O
could,MD,O
never,RB,O
give,VB,O
",",",",O
and,CC,O
with,IN,O
he,PRP$,O
handkerchief,NN,O
in,IN,O
he,PRP$,O
sleeve,NN,O
instead,RB,O
of,IN,O
in,IN,O
he,PRP$,O
pocket,NN,O
",",",",O
it,PRP,O
be,VBZ,O
not,RB,O
difficult,JJ,O
to,TO,O
place,VB,O
he,PRP,O
.,.,O
you,PRP,O
wear,VBP,O
a,DT,O
short,JJ,O
beard,NN,O
",",",",O
which,WDT,O
show,VBZ,O
that,IN,O
you,PRP,O
be,VBD,O
not,RB,O
a,DT,O
regular,JJ,O
.,.,O
you,PRP,O
have,VBP,O
the,DT,O
cut,NN,O
of,IN,O
a,DT,O
riding,NN,O
-,HYPH,O
man,NN,O
.,.,O
as,IN,O
to,IN,O
Middlesex,NNP,LOCATION
",",",",O
you,PRP$,O
card,NN,O
have,VBZ,O
already,RB,O
show,VBN,O
I,PRP,O
that,IN,O
you,PRP,O
be,VBP,O
a,DT,O
stockbroker,NN,O
from,IN,O
Throgmorton,NNP,LOCATION
Street,NNP,LOCATION
.,.,O
what,WDT,O
other,JJ,O
regiment,NN,O
would,MD,O
you,PRP,O
join,VB,O
?,.,O
"""",``,O
"""",``,O
you,PRP,O
see,VBP,O
everything,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
see,VBP,O
no,DT,O
more,JJR,O
than,IN,O
you,PRP,O
",",",",O
but,CC,O
I,PRP,O
have,VBP,O
train,VBN,O
myself,PRP,O
to,TO,O
notice,VB,O
what,WP,O
I,PRP,O
see,VBP,O
.,.,O
however,RB,O
",",",",O
Mr.,NNP,PERSON
Dodd,NNP,PERSON
",",",",O
it,PRP,O
be,VBD,O
not,RB,O
to,TO,O
discuss,VB,O
the,DT,O
science,NN,O
of,IN,O
observation,NN,O
that,IN,O
you,PRP,O
call,VBN,O
upon,IN,O
I,PRP,O
this,DT,TIME
morning,NN,TIME
.,.,O
what,WP,O
have,VBZ,O
be,VBN,O
happen,VBG,O
at,IN,O
Tuxbury,NNP,LOCATION
Old,NNP,LOCATION
Park,NNP,LOCATION
?,.,O
"""",``,O
"""",``,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
--,:,O
!,.,O
"""",``,O
"""",``,O
my,PRP$,O
dear,JJ,O
sir,NN,O
",",",",O
there,EX,O
be,VBZ,O
no,DT,O
mystery,NN,O
.,.,O
you,PRP$,O
letter,NN,O
come,VBD,O
with,IN,O
that,DT,O
heading,NN,O
",",",",O
and,CC,O
as,IN,O
you,PRP,O
fix,VBD,O
this,DT,O
appointment,NN,O
in,IN,O
very,RB,O
pressing,JJ,O
term,NNS,O
it,PRP,O
be,VBD,O
clear,JJ,O
that,IN,O
something,NN,O
sudden,JJ,O
and,CC,O
important,JJ,O
have,VBD,O
occur,VBN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
indeed,RB,O
.,.,O
but,CC,O
the,DT,O
letter,NN,O
be,VBD,O
write,VBN,O
in,IN,O
the,DT,O
afternoon,NN,TIME
",",",",O
and,CC,O
a,DT,O
good,JJ,O
deal,NN,O
have,VBZ,O
happen,VBN,O
since,IN,O
then,RB,O
.,.,O
if,IN,O
Colonel,NNP,O
Emsworth,NNP,PERSON
have,VBD,O
not,RB,O
kick,VBN,O
I,PRP,O
out,RP,O
--,:,O
"""",``,O
"""",``,O
kick,VBN,O
you,PRP,O
out,RP,O
!,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
that,DT,O
be,VBD,O
what,WP,O
it,PRP,O
amount,VBD,O
to,IN,O
.,.,O
he,PRP,O
be,VBZ,O
a,DT,O
hard,JJ,O
nail,NN,O
",",",",O
be,VBZ,O
Colonel,NNP,O
Emsworth,NNP,PERSON
.,.,O
the,DT,O
greatest,JJS,O
martinet,NN,O
in,IN,O
the,DT,O
Army,NNP,ORGANIZATION
in,IN,O
he,PRP$,O
day,NN,O
",",",",O
and,CC,O
it,PRP,O
be,VBD,O
a,DT,O
day,NN,O
of,IN,O
rough,JJ,O
language,NN,O
",",",",O
too,RB,O
.,.,O
I,PRP,O
could,MD,O
not,RB,O
have,VB,O
stick,VBN,O
the,DT,O
colonel,NN,O
if,IN,O
it,PRP,O
have,VBD,O
not,RB,O
be,VBN,O
for,IN,O
Godfrey,NNP,PERSON
's,POS,O
sake,NN,O
.,.,O
"""",``,O
I,PRP,O
light,VBD,O
my,PRP$,O
pipe,NN,O
and,CC,O
lean,VBD,O
back,RB,O
in,IN,O
my,PRP$,O
chair,NN,O
.,.,O
"""",'',O
perhaps,RB,O
you,PRP,O
will,MD,O
explain,VB,O
what,WP,O
you,PRP,O
be,VBP,O
talk,VBG,O
about,IN,O
.,.,O
"""",``,O
my,PRP$,O
client,NN,O
grin,VBD,O
mischievously,RB,O
.,.,O
"""",'',O
I,PRP,O
have,VBD,O
get,VBN,O
into,IN,O
the,DT,O
way,NN,O
of,IN,O
suppose,VBG,O
that,IN,O
you,PRP,O
know,VBD,O
everything,NN,O
without,IN,O
be,VBG,O
tell,VBN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
but,CC,O
I,PRP,O
will,MD,O
give,VB,O
you,PRP,O
the,DT,O
fact,NNS,O
",",",",O
and,CC,O
I,PRP,O
hope,VBP,O
to,IN,O
God,NNP,O
that,IN,O
you,PRP,O
will,MD,O
be,VB,O
able,JJ,O
to,TO,O
tell,VB,O
I,PRP,O
what,WP,O
they,PRP,O
mean,VBP,O
.,.,O
I,PRP,O
have,VBP,O
be,VBN,O
awake,JJ,O
all,DT,O
night,NN,O
puzzle,VBG,O
my,PRP$,O
brain,NN,O
",",",",O
and,CC,O
the,DT,O
more,RBR,O
I,PRP,O
think,VBP,O
the,DT,O
more,RBR,O
incredible,JJ,O
do,VBZ,O
it,PRP,O
become,VB,O
.,.,O
"""",``,O
when,WRB,O
I,PRP,O
join,VBD,O
up,RP,O
in,IN,O
January,NNP,DATE
",",",",DATE
1901,CD,DATE
--,:,O
just,RB,O
two,CD,O
year,NNS,O
ago,IN,O
--,:,O
young,JJ,O
Godfrey,NNP,PERSON
Emsworth,NNP,PERSON
have,VBD,O
join,VBN,O
the,DT,O
same,JJ,O
squadron,NN,O
.,.,O
he,PRP,O
be,VBD,O
Colonel,NNP,O
Emsworth,NNP,PERSON
's,POS,O
only,JJ,O
son,NN,O
--,:,O
Emsworth,NNP,O
",",",",O
the,DT,O
Crimean,NNP,MISC
V.,NNP,O
C.,NNP,O
--,:,O
and,CC,O
he,PRP,O
have,VBD,O
the,DT,O
fighting,NN,O
blood,NN,O
in,IN,O
he,PRP,O
",",",",O
so,IN,O
it,PRP,O
be,VBZ,O
no,DT,O
wonder,NN,O
he,PRP,O
volunteer,VBD,O
.,.,O
there,EX,O
be,VBD,O
not,RB,O
a,DT,O
finer,JJR,O
lad,NN,O
in,IN,O
the,DT,O
regiment,NN,O
.,.,O
we,PRP,O
form,VBD,O
a,DT,O
friendship,NN,O
--,:,O
the,DT,O
sort,NN,O
of,IN,O
friendship,NN,O
which,WDT,O
can,MD,O
only,RB,O
be,VB,O
make,VBN,O
when,WRB,O
one,CD,O
live,VBZ,O
the,DT,O
same,JJ,O
life,NN,O
and,CC,O
share,NNS,O
the,DT,O
same,JJ,O
joy,NNS,O
and,CC,O
sorrow,NNS,O
.,.,O
he,PRP,O
be,VBD,O
my,PRP$,O
mate,NN,O
--,:,O
and,CC,O
that,DT,O
mean,VBZ,O
a,DT,O
good,JJ,O
deal,NN,O
in,IN,O
the,DT,O
Army,NNP,ORGANIZATION
.,.,O
we,PRP,O
take,VBD,O
the,DT,O
rough,JJ,O
and,CC,O
the,DT,O
smooth,JJ,O
together,RB,O
for,IN,O
a,DT,O
year,NN,O
of,IN,O
hard,JJ,O
fighting,NN,O
.,.,O
then,RB,O
he,PRP,O
be,VBD,O
hit,VBN,O
with,IN,O
a,DT,O
bullet,NN,O
from,IN,O
a,DT,O
elephant,NN,O
gun,NN,O
in,IN,O
the,DT,O
action,NN,O
near,IN,O
Diamond,NNP,LOCATION
Hill,NNP,LOCATION
outside,IN,O
Pretoria,NNP,LOCATION
.,.,O
I,PRP,O
get,VBD,O
one,CD,O
letter,NN,O
from,IN,O
the,DT,O
hospital,NN,O
at,IN,O
Cape,NNP,LOCATION
Town,NNP,LOCATION
and,CC,O
one,CD,O
from,IN,O
Southampton,NNP,LOCATION
.,.,O
since,IN,O
then,RB,O
not,RB,O
a,DT,O
word,NN,O
--,:,O
not,RB,O
one,CD,O
word,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
for,IN,O
six,CD,O
month,NNS,O
and,CC,O
more,JJR,O
",",",",O
and,CC,O
he,PRP,O
my,PRP$,O
closest,JJS,O
pal,NN,O
.,.,O
"""",``,O
well,UH,O
",",",",O
when,WRB,O
the,DT,O
war,NN,O
be,VBD,O
over,RB,O
",",",",O
and,CC,O
we,PRP,O
all,DT,O
get,VBD,O
back,RB,O
",",",",O
I,PRP,O
write,VBD,O
to,IN,O
he,PRP$,O
father,NN,O
and,CC,O
ask,VBD,O
where,WRB,O
Godfrey,NNP,PERSON
be,VBD,O
.,.,O
no,DT,O
answer,NN,O
.,.,O
I,PRP,O
wait,VBD,O
a,DT,O
bit,NN,O
and,CC,O
then,RB,O
I,PRP,O
write,VBD,O
again,RB,O
.,.,O
this,DT,O
time,NN,O
I,PRP,O
have,VBD,O
a,DT,O
reply,NN,O
",",",",O
short,JJ,O
and,CC,O
gruff,JJ,O
.,.,O
Godfrey,NNP,PERSON
have,VBD,O
go,VBN,O
on,IN,O
a,DT,O
voyage,NN,O
round,IN,O
the,DT,O
world,NN,O
",",",",O
and,CC,O
it,PRP,O
be,VBD,O
not,RB,O
likely,JJ,O
that,IN,O
he,PRP,O
would,MD,O
be,VB,O
back,RB,O
for,IN,O
a,DT,O
year,NN,O
.,.,O
that,DT,O
be,VBD,O
all,DT,O
.,.,O
"""",``,O
I,PRP,O
be,VBD,O
not,RB,O
satisfied,JJ,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
the,DT,O
whole,JJ,O
thing,NN,O
seem,VBD,O
to,IN,O
I,PRP,O
so,RB,O
damned,RB,O
unnatural,JJ,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
good,JJ,O
lad,NN,O
",",",",O
and,CC,O
he,PRP,O
would,MD,O
not,RB,O
drop,VB,O
a,DT,O
pal,NN,O
like,IN,O
that,DT,O
.,.,O
it,PRP,O
be,VBD,O
not,RB,O
like,IN,O
he,PRP,O
.,.,O
then,RB,O
",",",",O
again,RB,O
",",",",O
I,PRP,O
happen,VBD,O
to,TO,O
know,VB,O
that,IN,O
he,PRP,O
be,VBD,O
heir,NN,O
to,IN,O
a,DT,O
lot,NN,O
of,IN,O
money,NN,O
",",",",O
and,CC,O
also,RB,O
that,IN,O
he,PRP$,O
father,NN,O
and,CC,O
he,PRP,O
do,VBD,O
not,RB,O
always,RB,O
hit,VB,O
it,PRP,O
off,RP,O
too,RB,O
well,RB,O
.,.,O
the,DT,O
old,JJ,O
man,NN,O
be,VBD,O
sometimes,RB,O
a,DT,O
bully,NN,O
",",",",O
and,CC,O
young,JJ,O
Godfrey,NNP,PERSON
have,VBD,O
too,RB,O
much,JJ,O
spirit,NN,O
to,TO,O
stand,VB,O
it,PRP,O
.,.,O
no,UH,O
",",",",O
I,PRP,O
be,VBD,O
not,RB,O
satisfied,JJ,O
",",",",O
and,CC,O
I,PRP,O
determine,VBD,O
that,IN,O
I,PRP,O
would,MD,O
get,VB,O
to,IN,O
the,DT,O
root,NN,O
of,IN,O
the,DT,O
matter,NN,O
.,.,O
it,PRP,O
happen,VBD,O
",",",",O
however,RB,O
",",",",O
that,IN,O
my,PRP$,O
own,JJ,O
affair,NNS,O
need,VBD,O
a,DT,O
lot,NN,O
of,IN,O
straighten,VBG,O
out,RP,O
",",",",O
after,IN,O
two,CD,O
year,NNS,O
',POS,O
absence,NN,O
",",",",O
and,CC,O
so,IN,O
it,PRP,O
be,VBZ,O
only,RB,O
this,DT,O
week,NN,O
that,IN,O
I,PRP,O
have,VBP,O
be,VBN,O
able,JJ,O
to,TO,O
take,VB,O
up,RP,O
Godfrey,NNP,PERSON
's,POS,O
case,NN,O
again,RB,O
.,.,O
but,CC,O
since,IN,O
I,PRP,O
have,VBP,O
take,VBN,O
it,PRP,O
up,RP,O
I,PRP,O
mean,VBP,O
to,TO,O
drop,VB,O
everything,NN,O
in,IN,O
order,NN,O
to,TO,O
see,VB,O
it,PRP,O
through,IN,O
.,.,O
"""",``,O
Mr.,NNP,PERSON
James,NNP,PERSON
M.,NNP,PERSON
Dodd,NNP,PERSON
appear,VBD,O
to,TO,O
be,VB,O
the,DT,O
sort,NN,O
of,IN,O
person,NN,O
whom,WP,O
it,PRP,O
would,MD,O
be,VB,O
better,JJR,O
to,TO,O
have,VB,O
as,IN,O
a,DT,O
friend,NN,O
than,IN,O
as,IN,O
a,DT,O
enemy,NN,O
.,.,O
he,PRP$,O
blue,JJ,O
eye,NNS,O
be,VBD,O
stern,JJ,O
and,CC,O
he,PRP$,O
square,JJ,O
jaw,NN,O
have,VBD,O
set,VBN,O
hard,RB,O
as,IN,O
he,PRP,O
speak,VBD,O
.,.,O
"""",``,O
well,UH,O
",",",",O
what,WP,O
have,VBP,O
you,PRP,O
do,VBN,O
?,.,O
"""",'',O
I,PRP,O
ask,VBD,O
.,.,O
"""",``,O
my,PRP$,O
first,JJ,O
move,NN,O
be,VBD,O
to,TO,O
get,VB,O
down,RP,O
to,IN,O
he,PRP$,O
home,NN,O
",",",",O
Tuxbury,NNP,LOCATION
Old,NNP,LOCATION
Park,NNP,LOCATION
",",",",O
near,IN,O
Bedford,NNP,LOCATION
",",",",O
and,CC,O
to,TO,O
see,VB,O
for,IN,O
myself,PRP,O
how,WRB,O
the,DT,O
ground,NN,O
lay,VBD,O
.,.,O
I,PRP,O
write,VBD,O
to,IN,O
the,DT,O
mother,NN,O
",",",",O
therefore,RB,O
--,:,O
I,PRP,O
have,VBD,O
have,VBN,O
quite,RB,O
enough,RB,O
of,IN,O
the,DT,O
curmudgeon,NN,O
of,IN,O
a,DT,O
father,NN,O
--,:,O
and,CC,O
I,PRP,O
make,VBD,O
a,DT,O
clean,JJ,O
frontal,JJ,O
attack,NN,O
:,:,O
Godfrey,NNP,PERSON
be,VBD,O
my,PRP$,O
chum,NN,O
",",",",O
I,PRP,O
have,VBD,O
a,DT,O
great,JJ,O
deal,NN,O
of,IN,O
interest,NN,O
which,WDT,O
I,PRP,O
might,MD,O
tell,VB,O
she,PRP$,O
of,IN,O
we,PRP$,O
common,JJ,O
experience,NNS,O
",",",",O
I,PRP,O
should,MD,O
be,VB,O
in,IN,O
the,DT,O
neighbourhood,NN,O
",",",",O
would,MD,O
there,RB,O
be,VB,O
any,DT,O
objection,NN,O
",",",",O
et,NN,O
cetera,NN,O
?,.,O
in,IN,O
reply,NN,O
I,PRP,O
have,VBD,O
quite,PDT,O
a,DT,O
amiable,JJ,O
answer,NN,O
from,IN,O
she,PRP,O
and,CC,O
a,DT,O
offer,NN,O
to,TO,O
put,VB,O
I,PRP,O
up,RP,O
for,IN,O
the,DT,O
night,NN,O
.,.,O
that,DT,O
be,VBD,O
what,WP,O
take,VBD,O
I,PRP,O
down,RP,O
on,IN,O
Monday,NNP,DATE
.,.,O
"""",``,O
Tuxbury,NNP,MISC
Old,NNP,MISC
Hall,NNP,MISC
